flag,smile,predict,true
train,COc1ccc(C(=O)C(=O)O)cc1OC,[2.3787970542907715],[2.3499999046325684]
train,O=C(O)CCc1cccc(O)c1,[4.2501220703125],[4.210000038146973]
train,CSc1ccccc1NC(=O)c1ccc(C)o1,[11.872838020324707],[11.920000076293945]
train,CCCNC(=O)c1cnc(N(C)C)nc1COC,[13.653185844421387],[13.550000190734863]
train,Sc1cnnc2ccccc12,[5.837960720062256],[5.900000095367432]
train,COc1ccccc1NC(=O)/C=C/C(=O)O,[3.249032974243164],[3.190000057220459]
train,NC1(C(=O)O)CCS(=O)(=O)CC1,[1.499957799911499],[1.4700000286102295]
train,CC1OC2(CCN(C)CC2)C/C1=N/O,[10.882855415344238],[10.899999618530273]
train,Cc1nn(C)c(=S)[nH]c1=S,[8.931395530700684],[8.979999542236328]
train,COC(=O)c1cc(O)cc(O)c1,[8.871964454650879],[8.880000114440918]
train,CCCOc1ccc(C2NC(=O)NC2=O)cc1,[8.63633918762207],[8.579999923706055]
train,CCN(CC)C(=O)c1ccc(O)c(Cl)c1,[6.9916768074035645],[6.960000038146973]
train,Cc1cc(O)ccc1N,[10.505331993103027],[10.510000228881836]
train,COC(C(=O)O)c1c(O)noc1C,[3.0006115436553955],[3.0199999809265137]
train,CC/C=C/[C@H]1C[C@@H]1C(=O)O,[4.845139503479004],[4.809999942779541]
train,Cc1cc(O)c(C(O)c2ccccn2)cc1O,[9.838391304016113],[9.970000267028809]
train,O=S(=O)(NCc1ccco1)N1CCOCC1,[9.518908500671387],[9.619999885559082]
train,CC(=O)N(CC(=O)O)c1cccc(C)c1,[4.1790452003479],[4.150000095367432]
train,COC(=O)CCNS(=O)(=O)NC1CCCCC1,[10.39917278289795],[10.380000114440918]
train,O=C(O)COc1ccc2oc3ccccc3c2c1,[4.385309219360352],[4.360000133514404]
train,CCc1ccccc1NC(=O)Nc1ccon1,[8.2487211227417],[8.270000457763672]
train,COCCOCC(=O)Nc1cc(C)ccc1F,[11.15446949005127],[11.239999771118164]
train,O=C1C=Cc2ccc(O)c3cccc1c23,[8.537554740905762],[8.619999885559082]
train,S=C(Nc1ccccc1)Nc1ccccn1,[13.084059715270996],[13.010000228881836]
train,O=C(Nc1nccs1)C1CC2CCC1C2,[7.99783182144165],[7.940000057220459]
train,CC(Cl)C(=O)NNc1cccc(Cl)n1,[10.1498441696167],[10.3100004196167]
train,CC(=O)OC(C)(C)C[N+](=O)[O-],[8.449721336364746],[8.59000015258789]
train,O=C1/C(=N\O)Cc2ccccc21,[11.32327938079834],[11.40999984741211]
train,SCc1nc2cc(Cl)ccc2[nH]1,[9.465407371520996],[9.619999885559082]
train,Nc1nc2ncc(C=O)nc2c(=O)[nH]1,[9.940373420715332],[9.970000267028809]
train,Oc1ccc2ccc(-c3ccccc3)cc2c1,[9.799773216247559],[9.779999732971191]
train,Sc1nnc(Nc2cccc3ccccc23)s1,[7.367115497589111],[7.349999904632568]
train,O=C(O)c1ncccc1/C=C\P(=O)(O)O,[0.9809545278549194],[0.8799999952316284]
train,Cc1cc(Cn2cc[nH]c2=S)ccc1O,[9.684359550476074],[9.739999771118164]
train,COc1cc(O)cc(C=O)c1,[8.849617958068848],[8.90999984741211]
train,CCOc1ccc(C(C)(N)C(=O)O)cc1,[1.948923110961914],[1.9900000095367432]
train,N[C@@H](Cc1cc(O)no1)C(=O)O,[1.3327114582061768],[1.3300000429153442]
train,Cc1cccc(NC(=O)NC(=O)CCl)c1C,[10.356884956359863],[10.319999694824219]
train,Oc1ccccc1/C=N\c1ccncc1,[8.871581077575684],[8.829999923706055]
train,NC(c1ccc(O)cc1)P(=O)(O)O,[-0.4546177089214325],[-0.3400000035762787]
train,C[C@H](N)C(=O)O,[2.538186550140381],[2.4700000286102295]
train,O=C(O)c1ccc(SCc2ccccc2)nc1,[3.7817299365997314],[3.759999990463257]
train,C/C(=N\N=C(\N)S)c1ccncn1,[6.516308784484863],[6.539999961853027]
train,Cc1ccc(CS)cc1,[9.968941688537598],[9.930000305175781]
train,CC(=O)CCc1ccc2cc(O)ccc2c1,[9.751736640930176],[9.779999732971191]
train,CC(C)(C)c1csc(Nc2cccnc2)n1,[11.753478050231934],[11.84000015258789]
train,Cn1cc[n+](COCC2CC2)c1/C=N/O,[6.9954986572265625],[7.099999904632568]
train,Brc1n[nH]c2c(I)cccc12,[8.834268569946289],[8.960000038146973]
train,S=C=Nc1cc2c3ccccc3nc-2c[nH]1,[8.965165138244629],[8.970000267028809]
train,Oc1cccc(O)c1F,[8.349261283874512],[8.270000457763672]
train,Cc1ccc(O)c(C(=O)c2cccnc2)c1,[7.514788627624512],[7.489999771118164]
train,N[C@]1(C(=O)O)C[C@H](F)C1,[2.126652956008911],[2.069999933242798]
train,CCOC(=O)C(=O)Nc1ccccc1OCC,[10.019672393798828],[9.970000267028809]
train,O=C(O)CNC(=O)CCCCCc1ccccc1,[4.1359639167785645],[4.099999904632568]
train,CCCN(CCC)C(=O)c1ccccc1C(=O)O,[3.6568074226379395],[3.6600000858306885]
train,Nc1ccc2nc(S(N)(=O)=O)sc2c1,[7.554075241088867],[7.559999942779541]
train,O=C(/C=N/O)Nc1ccc(F)cc1,[7.222765922546387],[7.28000020980835]
train,O=c1oc2ccccc2cc1-c1ccc(O)cc1,[8.509183883666992],[8.4399995803833]
train,CNCC(O)c1ccc(O)c2nc(O)sc12,[5.204340934753418],[4.920000076293945]
train,Oc1c(-c2ccc(F)cc2)nc2cnccn12,[10.81833553314209],[10.789999961853027]
train,Cc1cc(=O)oc(C)c1C(=O)O,[2.8968613147735596],[2.950000047683716]
train,O=C(O)c1ccccc1C(=O)c1cccs1,[3.2245919704437256],[3.259999990463257]
train,CC(C)C(O)C(=O)O,[4.1530985832214355],[4.139999866485596]
train,CCCc1ccc(CN2CCNS2(=O)=O)cc1,[11.224030494689941],[11.15999984741211]
train,NCCCOCC(=O)O,[3.910766363143921],[3.890000104904175]
train,CCc1ccc(C(=O)NNC(=O)OC)cc1,[9.997505187988281],[9.930000305175781]
train,Cc1ccc(C(=O)CCC(=O)O)cc1,[4.240904808044434],[4.25]
train,C/C(=N\NCCc1ccccc1C)C(=O)O,[4.3729658126831055],[4.289999961853027]
train,CN1CNc2nc(O)nc(O)c21,[9.164374351501465],[9.390000343322754]
train,O=C(Nc1ccccn1)c1ccc(O)nn1,[7.142908573150635],[7.059999942779541]
train,O=C(O)CCCC(=O)c1ccccc1CO,[4.1828389167785645],[4.099999904632568]
train,COc1cc([C@H](O)C(=O)O)ccc1O,[3.1162631511688232],[3.109999895095825]
train,COC(=N)NS(=O)(=O)c1ccc(N)cc1,[10.525078773498535],[10.4399995803833]
train,O=S(=O)(O)CCN1CCN(CCO)CC1,[-1.5115448236465454],[-1.340000033378601]
train,O=C1Nc2ccccc2CN2CCC[C@@H]12,[13.045836448669434],[12.960000038146973]
train,O=C(O)/C=C/c1ncc[nH]1,[3.523015260696411],[3.5299999713897705]
train,O=C1Nc2ccccc2N2CCNC[C@@H]12,[13.117344856262207],[13.0]
train,Oc1nnc(CNc2ccccc2)c2ccccc12,[8.041692733764648],[7.849999904632568]
train,NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,[7.879683971405029],[7.949999809265137]
train,CC(C)C1(C2CCCC2)NC(=O)NC1=O,[9.324963569641113],[9.1899995803833]
train,Clc1ccc(Nc2nc[nH]n2)c(Cl)c1,[10.647797584533691],[10.430000305175781]
train,Nc1ccc2[nH]c(CCCO)nc2c1,[13.491034507751465],[13.479999542236328]
train,O=C(O)c1cc(O)c[n+]([O-])c1,[2.7541253566741943],[2.75]
train,Cc1nc(O)c(C#N)c2c1CCCC2C,[10.64577865600586],[10.569999694824219]
train,O=C(NNc1cccc(Cl)n1)C(F)(F)F,[5.335832595825195],[5.300000190734863]
train,c1nc(Cc2nc3c(s2)CCC3)c[nH]1,[13.709092140197754],[13.65999984741211]
train,O=C(O)CCCC(=O)n1ccc2ccccc21,[4.406833648681641],[4.349999904632568]
train,CCCCCCNc1nc(C)c(O)c(C)c1C,[11.111469268798828],[11.079999923706055]
train,CCCCc1c(C)nc(S)nc1O,[9.069310188293457],[9.069999694824219]
train,CCCCNC(=S)OCCC(C)CCCC(C)C,[8.887408256530762],[8.8100004196167]
train,CCN1CCCC(c2cccc(O)c2)C1,[10.184375762939453],[10.180000305175781]
train,NNC(=O)c1snnc1-c1ccccc1,[10.636454582214355],[10.510000228881836]
train,Fc1ccc(/C=N/Nc2nn[nH]n2)cc1,[6.333746910095215],[6.400000095367432]
train,O=C(CCCCO)c1ccc(O)c(Cl)c1,[6.314655303955078],[6.269999980926514]
train,O=C(O)CCn1c(=O)sc2ccccc21,[3.6826446056365967],[3.680000066757202]
train,Oc1ccc(CCc2ccc(F)cc2)c(O)c1,[9.521199226379395],[9.539999961853027]
train,O=C(CSc1ccccc1Cl)C(F)(F)F,[9.954253196716309],[9.800000190734863]
train,O=C(c1ccccc1)c1ccccc1O,[7.205086708068848],[7.159999847412109]
train,CC(=O)/C=C(\O)c1cccnc1,[5.882714748382568],[5.960000038146973]
train,CC(C)CC(=O)NN=C(S)NCc1ccco1,[6.974575519561768],[6.909999847412109]
train,CCc1cc(C(=O)NNC(=O)CCl)sc1C,[9.085183143615723],[9.130000114440918]
train,O=C(O)c1ncccc1CCP(=O)(O)O,[0.9677214622497559],[0.8500000238418579]
train,Nc1ncnc2c1ncn2C1COCC1O,[13.740030288696289],[13.640000343322754]
train,CCCCN1CCCC(c2cccc(O)c2)C1,[10.00001049041748],[9.300000190734863]
train,NC(=O)c1c[nH]c(-c2ccncc2)c1,[13.15806770324707],[13.149999618530273]
train,CC(O)(CO)C1CC=C(/C=N/O)CC1,[11.167489051818848],[11.119999885559082]
train,COc1ccc(O)c2c1C(=O)C=CC2(C)C,[9.248642921447754],[9.140000343322754]
train,CCCCC(CC(O)COCC(C)C)C(=O)NN,[13.268670082092285],[13.220000267028809]
train,CCc1nc(Cc2nc[nH]n2)c(CC)s1,[9.455948829650879],[9.380000114440918]
train,NC(CCc1ncc(C(=O)O)s1)C(=O)O,[1.5189499855041504],[1.4900000095367432]
train,CCCC(CCC)C(N)P(=O)(O)O,[-0.2648656666278839],[-0.23999999463558197]
train,CC(CN1CCCC1)C(=O)O,[3.9249048233032227],[3.880000114440918]
train,CCCN(C)C1CCc2ccc(O)cc2C1,[9.931750297546387],[9.84000015258789]
train,COc1cc(OC)cc(-c2nn[nH]n2)c1,[5.869104862213135],[5.829999923706055]
train,O=c1ccc2cc3ccoc3c(O)c2o1,[8.086709022521973],[8.1899995803833]
train,Cc1ncc2cnnc(O)n12,[9.731201171875],[9.739999771118164]
train,COc1cccc2c1C(=O)N1CCNCC21,[13.520689010620117],[13.489999771118164]
train,CSCC[C@@H](N)C(=O)NCC(=O)O,[3.8413431644439697],[3.7799999713897705]
train,CN1C=C(Br)N(O)N1,[13.342598915100098],[13.5]
train,COC(=O)C(=O)NC(CCSC)C(=O)OC,[11.373011589050293],[11.350000381469727]
train,NCC(=O)NCC(=O)NCCC(=O)O,[4.068514823913574],[4.070000171661377]
train,CCc1c(O)noc1C1CCNCC1,[5.1337432861328125],[5.090000152587891]
train,O=C(/C=C/c1ccncc1)NO,[9.63464641571045],[9.550000190734863]
train,CC1CCc2ccccc2C12NC(=O)NC2=O,[8.937996864318848],[8.84000015258789]
train,COc1ccccc1Nc1ccccc1C(=O)O,[3.854856252670288],[3.819999933242798]
train,Oc1ccccc1/C=N/Cc1ccco1,[8.92125415802002],[8.880000114440918]
train,Cc1ccc(NC(=S)NCCc2ccccn2)nc1,[13.405133247375488],[13.220000267028809]
train,Cc1nc(-c2ccc3[nH]ncc3c2)cs1,[11.616371154785156],[11.630000114440918]
train,CCc1cc(C(N)=S)ccn1,[11.805191993713379],[11.890000343322754]
train,Cc1cc(C(C)C)c(O)c(C(C)C)c1,[11.34561824798584],[11.319999694824219]
train,CCCCCC(=O)N/N=C/c1cccs1,[11.841755867004395],[11.819999694824219]
train,O=C(NNC1=NCCC1)c1cccc(Br)c1,[13.981229782104492],[13.75]
train,O=C(CSc1nc(O)cc(O)n1)C1CC1,[11.956501007080078],[11.8100004196167]
train,Cc1cc(O)c2cc(Cl)ccc2n1,[10.72359561920166],[10.600000381469727]
train,COc1ccccc1NCCC(=O)O,[3.550804615020752],[3.4700000286102295]
train,O=C(O)c1ccccc1Nc1cccc(O)c1,[3.968385934829712],[3.869999885559082]
train,COc1ccccc1C(O)CNC(C)C,[13.964127540588379],[13.880000114440918]
train,Cc1ccc(-c2n[nH]nc2C#N)cc1,[9.887331008911133],[9.84000015258789]
train,O=C(/C=N/c1ccccc1S)c1ccco1,[5.332408905029297],[5.420000076293945]
train,CC(C)(N)C(=O)O,[2.5750081539154053],[2.5799999237060547]
train,N/C(=N\O)NCCc1ccc(O)cc1,[10.23310375213623],[10.25]
train,CCOc1ncccc1NC(=O)NCC(C)O,[11.811731338500977],[11.890000343322754]
train,Nc1cc(=O)[nH]n1-c1ccccn1,[8.39648151397705],[8.25]
train,O=C(O)C(CS)CCCCc1ccccc1,[4.797756195068359],[4.78000020980835]
train,Cc1onc(O)c1CC[C@H](N)C(=O)O,[1.7292438745498657],[1.7200000286102295]
train,CCOC(=O)/C(C)=C(/O)C(=O)OCC,[11.495829582214355],[11.430000305175781]
train,CC(=O)N(CC(=O)O)c1ccc(C)cc1,[4.1934895515441895],[4.139999866485596]
train,CN(C)Cc1nonc1C(N)=O,[10.976208686828613],[11.020000457763672]
train,Cc1cncn1CCCNC(=S)Nc1ccccn1,[13.401198387145996],[13.220000267028809]
train,CCCCC(CP(=O)(O)C(N)CC)C(=O)O,[-0.20103685557842255],[-0.05999999865889549]
train,CCCCC(N)P(=O)(O)O,[-0.23545138537883759],[-0.23999999463558197]
train,CC(=NNC(=S)N(C)C)c1ccccn1,[11.849306106567383],[11.800000190734863]
train,CCOC(=O)C(=O)Nc1cccc(C)c1C#N,[10.102129936218262],[9.970000267028809]
train,CCOc1nc(NC(C)=O)cc(N)c1C#N,[11.99453067779541],[11.989999771118164]
train,O=C1NC(=O)C(c2c(F)cccc2F)O1,[6.6258864402771],[6.46999979019165]
train,O=C(O)CCCCc1cccnc1,[4.262798309326172],[4.289999961853027]
train,Cc1ccc(C(=O)O)c(O)c1,[2.977508306503296],[2.990000009536743]
train,COC(=O)c1c(O)cccc1OC,[9.766953468322754],[9.789999961853027]
train,COc1ccc(-n2c(C)nnc2O)cc1OC,[7.266876697540283],[7.46999979019165]
train,CC(Sc1nc2ccccc2[nH]1)C(=O)O,[3.6773579120635986],[3.7200000286102295]
train,Oc1nc(O)c(Br)c(N2CCC2)n1,[11.157549858093262],[11.029999732971191]
train,S=C(Nc1nc[nH]n1)Nc1ccccc1Br,[10.116890907287598],[9.899999618530273]
train,CCC(=O)NNc1nc2c(F)cccc2s1,[11.992669105529785],[11.989999771118164]
train,Cc1ccc(/N=C(\S)NCCN)c(Cl)c1,[6.7723388671875],[6.840000152587891]
train,Cc1cc(/C=C/c2ccc(O)cc2)on1,[9.055525779724121],[8.960000038146973]
train,CCCN(CCC)C(=O)Nc1ccc(F)cc1F,[11.586190223693848],[11.529999732971191]
train,N[C@H](CS)C(=O)O,[2.3947908878326416],[2.3499999046325684]
train,Cc1cc(O)c(C)c(O)c1C(=O)O,[3.043313503265381],[2.990000009536743]
train,O=C(O)[C@H]1CNCC[C@@H]1O,[3.463848352432251],[3.4700000286102295]
train,COc1ccc2[nH]c(S)nc2c1,[7.94301700592041],[7.920000076293945]
train,O=C(O)C(CCC1CNC1)c1c[nH]cn1,[3.681417465209961],[3.6600000858306885]
train,CC(C)Oc1ncc(C(N)=O)c(N)n1,[13.172497749328613],[13.119999885559082]
train,O=C(CCCl)NN=C1NCCCN1,[9.942583084106445],[9.949999809265137]
train,CC1CCCC(=C\c2ccccc2)/C1=N/O,[11.756211280822754],[11.699999809265137]
train,CCNc1nc(NCC)nc(OCC(=O)O)n1,[2.706507921218872],[2.8399999141693115]
train,NC(=S)NN=C1CCCCCCCCC1,[11.737322807312012],[11.729999542236328]
train,CC(Oc1ccc(O)cc1)C(=O)O,[3.3550031185150146],[3.359999895095825]
train,CCCCc1cc2cn(COCCO)c(O)nc-2n1,[13.847086906433105],[13.819999694824219]
train,COc1ccc(/C=N/NC(=O)NO)c(O)c1,[8.647578239440918],[8.600000381469727]
train,O=C(O)c1ccccc1C(=O)c1ccco1,[3.103567600250244],[3.0999999046325684]
train,O=C(O)c1cccc(F)c1O,[2.505047082901001],[2.4700000286102295]
train,Oc1[nH]c(S)nc2nc(S)nc1-2,[4.212204456329346],[4.309999942779541]
train,O=C(NO)c1ccc2cc(Cl)ccc2c1,[9.113982200622559],[9.029999732971191]
train,N/N=C(/NCC(=O)O)NNC(N)=O,[3.035113573074341],[3.2100000381469727]
train,CCOC(=O)C(=O)NNc1ccc(Cl)cc1,[10.910822868347168],[10.800000190734863]
train,O=C(N/N=C/c1cccnc1)c1cccs1,[10.362516403198242],[10.359999656677246]
train,Clc1n[nH]c2ccccc12,[11.497541427612305],[11.630000114440918]
train,OCC(c1ccccc1)c1ccccc1O,[10.162261962890625],[10.170000076293945]
train,C#CCCOCn1ccnc1/C=N/O,[9.82058334350586],[9.739999771118164]
train,O=C(O)c1snc(Cl)c1Cl,[3.122727155685425],[3.059999942779541]
train,Oc1noc2c(F)c(C(F)(F)F)ccc12,[6.039575099945068],[6.119999885559082]
train,O=C(O)CCc1ccc(O)c(O)c1,[3.8160579204559326],[3.8399999141693115]
train,Cc1cccc(NC(=O)Nc2cccnc2)c1,[11.41262435913086],[11.420000076293945]
train,Cc1cccc(Cl)c1N=C(S)NN,[6.655276775360107],[6.670000076293945]
train,CCCCC(=O)O,[4.954722881317139],[5.010000228881836]
train,O=C(CCCCCCC(=O)c1cccs1)NO,[8.973756790161133],[8.90999984741211]
train,COC(=O)CC1C(S)=Nc2ccccc21,[5.7038774490356445],[5.690000057220459]
train,O=C(CCCl)NN=C1NCCCCN1,[9.995519638061523],[9.949999809265137]
train,Fc1ccccc1-c1ccc2[nH]ncc2c1,[11.869790077209473],[11.859999656677246]
train,S=C(Nc1cccnc1)N1CCc2ccccc21,[12.888527870178223],[12.880000114440918]
train,C=CC[n+]1ccccc1/C=N/O,[6.80973482131958],[6.760000228881836]
train,NCC1(Cc2nnn[nH]2)CCCCCCC1,[5.127684116363525],[5.03000020980835]
train,CCOC(=O)c1cnc2ccc(OC)cc2c1O,[10.787483215332031],[10.670000076293945]
train,CC(=O)Nc1ncc(SCc2cccnc2)s1,[8.13821029663086],[8.029999732971191]
train,CN(C)c1csc2c(=O)[nH]cnc12,[9.463407516479492],[9.479999542236328]
train,N=C(N)CCCCC(N)C(=O)O,[2.5505568981170654],[2.5299999713897705]
train,NC(=O)Cc1c[nH]c2cccc(O)c12,[9.248659133911133],[9.180000305175781]
train,CCOC(=O)CSc1nc(N)cc(O)n1,[12.280369758605957],[12.380000114440918]
train,Cc1[nH]c(=O)[nH]c(=O)c1CCO,[9.056159973144531],[9.029999732971191]
train,CC(C)P(=O)(O)C1=CCC(N)C1,[3.4963085651397705],[3.5199999809265137]
train,O=C(O)c1cc(-c2ccns2)ccc1O,[2.7331793308258057],[2.8299999237060547]
train,O=C(O)c1cccc(N2CCCC2=O)c1,[3.8922412395477295],[3.9100000858306885]
train,CCNC(=S)N/N=C(\C)c1ccccn1,[11.279346466064453],[11.34000015258789]
train,OC1=CC2=NCC3CC23c2ccccc21,[6.795497417449951],[6.900000095367432]
train,Oc1cc(O)c(Cl)cc1Cl,[7.1705427169799805],[7.239999771118164]
train,O=C(O)COCCO,[3.6168971061706543],[3.7200000286102295]
train,Nc1ccc(S(=O)(=O)Nc2cccs2)cc1,[6.806140422821045],[6.659999847412109]
train,O=C(NCCc1ccccc1)c1cccnc1,[13.904059410095215],[13.84000015258789]
train,COc1ccccc1C1=NOC(C(=O)O)C1,[3.353480100631714],[3.359999895095825]
train,O=C(O)c1c(O)c(O)nc2ccccc12,[3.3042683601379395],[3.2799999713897705]
train,O=C1NC(=S)S/C1=C\C=C\c1ccco1,[5.011499881744385],[4.940000057220459]
train,Cc1cc(C)n2nc(O)c(Br)c2n1,[3.580610513687134],[3.5199999809265137]
train,NC(=S)NN=C1CCCC(C(F)(F)F)C1,[11.655058860778809],[11.729999542236328]
train,O=C(Cc1cccs1)Nc1ccc(Cl)cc1F,[11.776205062866211],[11.8100004196167]
train,OC(Cn1cnnc1)c1ccccc1,[14.016178131103516],[14.0]
train,CC(C)=NNc1nc2ccccc2[nH]c1=O,[11.077289581298828],[10.890000343322754]
train,COC(=O)c1cc2c(C)n[nH]c2s1,[8.82647705078125],[8.869999885559082]
train,S=C(NCc1ccccn1)NN=Cc1ccccn1,[11.213462829589844],[11.270000457763672]
train,Cc1c(C#N)c(O)nc2c1CCCC2,[10.632793426513672],[10.579999923706055]
train,O=C(O)c1cccnc1F,[4.550021648406982],[4.510000228881836]
train,O=[N+]([O-])c1cnc(O)c(Br)c1,[7.6559648513793945],[7.630000114440918]
train,O=S1(=O)CC/C(=N\O)c2ccccc21,[4.159216403961182],[4.519999980926514]
train,Cc1cn(-c2ccccc2)c(O)n1,[12.323089599609375],[12.279999732971191]
train,Brc1ccc(CSc2nc[nH]n2)cc1,[10.019325256347656],[9.989999771118164]
train,CC1CC(=O)Nc2nc3ccccc3n21,[8.845687866210938],[8.8100004196167]
train,CCOC(=O)Nc1ccnc(N)c1,[13.002361297607422],[12.739999771118164]
train,O=C(Cc1ccccc1)Nc1ccccc1O,[8.704584121704102],[8.779999732971191]
train,COCCNC(=O)c1nn2cccnc2c1Cl,[11.104156494140625],[11.140000343322754]
train,COCc1c(C(C)O)cc(O)c(C)c1OC,[9.64212703704834],[9.680000305175781]
train,O=C(Nc1ccccc1)c1ccccc1S,[5.949901103973389],[5.960000038146973]
train,CC1(C)CCc2c(ccc(O)c2Cl)O1,[8.478475570678711],[8.5]
train,CC(C)=NNC(=O)CNc1ccc(Br)cc1,[11.679264068603516],[11.75]
train,Nc1cc(-c2ccccc2)ccc1O,[10.439363479614258],[10.220000267028809]
train,Cc1cnn(-c2nccc3nc(O)ccc23)c1,[11.459212303161621],[11.449999809265137]
train,CSc1nc(N)nc(O)c1N=O,[10.82707405090332],[10.789999961853027]
train,COc1cccc(Nc2nc(CN)cs2)n1,[9.489312171936035],[9.640000343322754]
train,Nc1nc(-c2ccc(O)c(O)c2)cs1,[8.824792861938477],[8.869999885559082]
train,O=C(O)c1ccc(-c2ccc(O)cc2)cc1,[4.0799455642700195],[4.079999923706055]
train,N[C@H](Cc1ccc(I)cc1)C(=O)O,[1.2448201179504395],[1.2699999809265137]
train,CC(C)=CCc1c(O)c2ccccc2oc1=O,[5.658926486968994],[5.639999866485596]
train,NCC1c2ccccc2-c2c1ccc(O)c2O,[8.826395988464355],[9.0]
train,CCn1cc(NC(=O)NCC(C)O)cn1,[11.843963623046875],[11.899999618530273]
train,COc1cc(Cl)c(CC(=O)NO)cc1OC,[8.871312141418457],[8.859999656677246]
train,N#C/C=C/c1ccc(O)cc1,[8.546028137207031],[8.550000190734863]
train,NC(=O)c1nonc1CN1CCCCC1,[11.03436279296875],[11.020000457763672]
train,C=C(C)CSc1nc2ccccc2[nH]1,[10.392620086669922],[10.4399995803833]
train,CC(=O)Nc1ccc2nc(C)sc2c1,[13.90572738647461],[13.930000305175781]
train,COc1cc(C(=O)CCCCCN(C)C)ccc1O,[8.127902030944824],[8.199999809265137]
train,Cc1nc(NC(=O)c2cccnc2Cl)sc1C,[10.614222526550293],[10.510000228881836]
train,NCCCCCCC(=O)O,[4.72215461730957],[4.78000020980835]
train,CC(=O)N(CC(=O)O)c1ccccc1C,[4.103076457977295],[4.159999847412109]
train,O=C(O)c1cnc2sccn2c1=O,[2.4470932483673096],[2.440000057220459]
train,NNC(=O)CSc1ncnc2[nH]cnc12,[9.941428184509277],[9.90999984741211]
train,Nc1nc(S)nc(O)c1-c1ccccc1,[8.832929611206055],[8.869999885559082]
train,NCc1cc(-c2cccnc2)n[nH]1,[13.630585670471191],[13.720000267028809]
train,CCCc1nnc(S)n2c(CCC)nc(C)c12,[7.864529609680176],[7.820000171661377]
train,N#CCCSCc1ccc(OCC(=O)O)cc1,[3.5788722038269043],[3.559999942779541]
train,CCCc1cc(=O)[nH]c(=S)[nH]1,[8.067144393920898],[8.09000015258789]
train,CN(N=O)c1ccc(O)c(O)c1,[8.822076797485352],[8.859999656677246]
train,O=C(CCn1ccnc1)Nc1cccc(O)c1,[9.171756744384766],[9.239999771118164]
train,CCCCCCC(N)CC(=O)O,[4.456564903259277],[4.53000020980835]
train,CC1=NN(CC(=O)NN)C(=O)CC1,[12.206562042236328],[12.399999618530273]
train,Oc1ccc(OCc2ccc(F)cc2)cc1,[9.895757675170898],[9.90999984741211]
train,CN(C)CC1CSCCC1(O)c1ccccc1Cl,[13.524096488952637],[13.609999656677246]
train,O=C(COc1ccccc1Cl)NCc1ccncc1,[13.072629928588867],[13.0600004196167]
train,Cc1[nH]cnc1CSCCNc1ncccc1O,[9.44736099243164],[9.529999732971191]
train,Cc1nonc1NC(=O)Nc1cccnc1,[7.574954509735107],[7.5]
train,CC1(C)C=Cc2cc(/C=N/O)ccc2O1,[7.665309429168701],[7.75]
train,Cc1cc(=O)oc2c(N)c(O)ccc12,[8.673751831054688],[8.649999618530273]
train,Cc1ccc(O)c(C(=O)c2cncnc2)c1,[7.4333367347717285],[7.460000038146973]
train,Cc1cc2[nH]c(=O)n(O)c2cc1F,[8.297111511230469],[8.359999656677246]
train,Brc1c(Br)c(Br)c2[nH]cnc2c1Br,[10.68198299407959],[10.670000076293945]
train,O=C1NC2=Nc3ccccc3CC2N1,[11.11158561706543],[11.149999618530273]
train,COc1cc(C=C(C#N)C#N)cc(C)c1O,[8.296072006225586],[8.399999618530273]
train,CCC(CC)CC(CN)c1nnn[nH]1,[4.564377784729004],[4.510000228881836]
train,N[C@H]1CCS[C@H]1C(=O)O,[3.5314242839813232],[3.609999895095825]
train,CCc1[nH]c(O)nc1C(=O)c1ccccn1,[9.613176345825195],[9.510000228881836]
train,Cc1ccc(NC(=O)Nc2ccno2)cc1,[7.026467323303223],[7.070000171661377]
train,O=C1CSC(NN=C2CCCC2)=N1,[5.147363662719727],[4.900000095367432]
train,CCCCOc1ccc(C(=O)O)cc1,[4.316196441650391],[4.360000133514404]
train,CC(Cn1cccn1)NC(=O)Nc1cccnc1,[12.92047119140625],[12.899999618530273]
train,CCOC(=O)C(=O)NCC(=O)O,[3.4234535694122314],[3.4800000190734863]
train,COc1ccccc1/C=C(\C#N)C(=O)O,[2.1197197437286377],[2.1500000953674316]
train,Oc1cccc(Nc2cc(O)nc(O)n2)c1,[9.652092933654785],[9.670000076293945]
train,O=C1CNC(=S)N1C(CO)c1ccccc1,[11.018424987792969],[10.979999542236328]
train,NC(=O)/N=N/C(N)=O,[11.396955490112305],[11.510000228881836]
train,CCCC(CCC)=NNC(=O)c1ccccc1F,[9.302263259887695],[9.260000228881836]
train,CS(=N)(=O)CC[C@H](N)C(=O)O,[1.8640841245651245],[1.8899999856948853]
train,O=C(O)c1ccc(C(=O)O)cc1,[3.3200480937957764],[3.319999933242798]
train,CCCNC(C)C(=O)Nc1nsc2ccccc12,[7.744833469390869],[7.769999980926514]
train,c1ccc2[nH]c(C3CC3)nc2c1,[12.343648910522461],[12.399999618530273]
train,O=C1C=CC(=O)C(CCC(=O)O)=C1,[3.9916422367095947],[4.070000171661377]
train,CC/C=C/CC(C)(O)c1ccc(O)cc1O,[9.28399658203125],[9.350000381469727]
train,O=C(O)COc1c(CO)sc(Br)c1Br,[2.2545583248138428],[2.25]
